Time(s),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14
43.972,0.022000,2.054000,0.634000,2.469000,0.164000,1.128000,0.606000,0.640000,3.328000,0.888000,1.049000,0.000000,0.071000,-0.031000
44.050,0.000000,2.122000,0.634000,2.537000,0.197000,1.160000,0.541000,0.608000,3.328000,0.855000,0.984000,0.000000,-0.031000,0.220000
44.097,0.000000,2.054000,0.668000,2.469000,0.164000,1.193000,0.508000,0.673000,3.295000,0.953000,1.017000,0.061000,-0.031000,0.032000
44.146,0.088000,2.088000,0.699000,2.435000,0.197000,1.128000,0.529000,0.673000,3.262000,0.953000,1.017000,0.000000,0.000000,0.000000
44.225,0.055000,2.122000,0.668000,2.435000,0.263000,1.128000,0.627000,0.640000,3.361000,0.920000,1.082000,-0.031000,0.000000,-0.031000
44.276,0.022000,2.088000,0.634000,2.469000,0.197000,1.128000,0.573000,0.608000,3.328000,0.888000,0.984000,-0.031000,0.000000,-0.031000
44.330,0.284000,2.020000,0.598000,2.503000,0.164000,1.193000,0.562000,0.705000,3.295000,0.985000,0.984000,0.000000,-0.031000,-0.031000
44.410,0.000000,2.054000,0.632000,2.435000,0.164000,1.225000,0.508000,0.640000,3.295000,0.855000,0.984000,0.000000,-0.031000,0.000000
44.451,-0.033000,2.054000,0.668000,2.435000,0.255000,1.160000,0.627000,0.640000,3.361000,0.888000,1.017000,-0.031000,0.000000,0.095000
44.515,0.022000,2.054000,0.632000,2.435000,0.197000,1.128000,0.573000,0.673000,3.295000,0.888000,1.017000,-0.031000,0.000000,0.220000
44.574,0.022000,2.122000,0.668000,2.503000,0.197000,1.225000,0.529000,0.705000,3.262000,0.888000,0.984000,-0.031000,0.102000,-0.031000
44.623,0.022000,2.054000,0.632000,2.469000,0.288000,1.128000,0.573000,0.608000,3.295000,0.920000,0.984000,0.000000,-0.031000,0.032000
44.692,0.088000,2.020000,0.699000,2.435000,0.288000,1.160000,0.627000,0.608000,3.295000,0.888000,0.984000,0.030000,-0.031000,0.000000
44.751,0.186000,2.020000,0.632000,2.469000,0.230000,1.160000,0.541000,0.608000,3.328000,0.888000,1.049000,-0.031000,0.031000,0.000000
44.880,-0.010000,2.121000,0.634000,2.537000,0.197000,1.258000,0.541000,0.640000,3.295000,0.888000,1.017000,-0.031000,0.000000,0.032000
44.946,0.022000,2.054000,0.634000,2.435000,0.230000,1.160000,0.541000,0.640000,3.262000,0.953000,0.984000,0.030000,0.000000,0.063000
44.998,0.088000,2.054000,0.702000,2.435000,0.263000,1.128000,0.529000,0.608000,3.262000,0.920000,0.984000,-0.062000,0.000000,-0.031000
45.049,0.022000,2.020000,0.598000,2.469000,0.197000,1.128000,0.606000,0.608000,3.328000,0.888000,1.082000,-0.031000,0.071000,-0.031000
45.137,0.022000,2.088000,0.634000,2.503000,0.197000,1.475000,0.562000,0.608000,3.262000,0.888000,0.951000,-0.031000,-0.031000,0.000000
45.177,0.000000,2.020000,0.632000,2.435000,0.197000,1.225000,0.508000,0.673000,3.262000,0.985000,1.017000,0.061000,-0.031000,0.000000
45.249,0.120000,2.054000,0.699000,2.435000,0.197000,1.128000,0.508000,0.608000,3.262000,0.855000,1.017000,-0.031000,0.000000,-0.031000
45.300,0.000000,2.054000,0.634000,2.469000,0.263000,1.128000,0.627000,0.640000,3.361000,0.920000,1.082000,-0.031000,0.000000,-0.031000
45.352,0.000000,2.088000,0.634000,2.670000,0.197000,1.128000,0.573000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.000000,0.000000
45.436,0.022000,2.020000,0.634000,2.503000,0.164000,1.258000,0.855000,0.705000,3.295000,1.018000,0.984000,0.000000,0.000000,-0.031000
45.470,0.088000,2.020000,0.632000,2.435000,0.164000,1.193000,0.541000,0.608000,3.295000,0.888000,0.984000,-0.031000,-0.031000,0.032000
45.551,0.000000,2.020000,0.702000,2.435000,0.288000,1.128000,0.627000,0.608000,3.361000,0.888000,1.017000,-0.062000,-0.031000,0.063000
45.618,0.153000,2.054000,0.598000,2.435000,0.230000,1.128000,0.541000,0.989000,3.262000,0.888000,1.017000,-0.031000,0.061000,-0.031000
45.666,0.000000,2.122000,0.634000,2.503000,0.197000,1.258000,0.562000,0.705000,3.262000,0.920000,0.984000,-0.031000,0.102000,-0.031000
45.712,0.022000,2.020000,0.632000,2.469000,0.197000,1.128000,0.921000,0.673000,3.295000,0.920000,0.984000,0.030000,0.000000,0.063000
45.793,0.088000,2.020000,0.666000,2.469000,0.263000,1.160000,0.627000,0.608000,3.295000,0.888000,1.017000,0.000000,0.000000,0.000000
45.846,0.000000,2.054000,0.668000,2.469000,0.164000,1.160000,0.573000,0.608000,3.328000,0.855000,1.049000,-0.062000,0.031000,0.000000
45.846,0.022000,2.122000,0.634000,2.537000,0.197000,1.225000,0.529000,0.640000,3.262000,0.888000,1.049000,-0.031000,0.040000,0.000000
45.898,0.000000,2.054000,0.634000,2.435000,0.197000,1.128000,0.541000,0.673000,3.262000,0.953000,0.984000,0.061000,0.000000,0.095000
45.953,0.088000,2.054000,0.668000,2.435000,0.230000,1.160000,0.562000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
46.003,0.022000,2.020000,0.598000,2.806000,0.164000,1.128000,0.606000,0.608000,3.361000,0.888000,1.082000,0.000000,0.071000,-0.031000
46.079,0.000000,2.122000,0.634000,2.503000,0.197000,1.160000,0.541000,0.608000,3.328000,0.888000,1.017000,0.000000,-0.031000,0.000000
46.130,0.022000,2.020000,0.668000,2.435000,0.164000,1.225000,0.508000,0.738000,3.262000,0.985000,1.017000,0.061000,-0.031000,0.000000
46.196,0.120000,2.020000,0.668000,2.503000,0.197000,1.128000,0.541000,0.608000,3.262000,0.888000,1.017000,-0.062000,0.000000,-0.031000
46.255,0.022000,2.395000,0.632000,2.435000,0.263000,1.128000,0.627000,0.608000,3.361000,0.888000,1.082000,-0.062000,0.000000,0.000000
46.344,0.022000,2.122000,0.601000,2.435000,0.164000,1.128000,0.606000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
46.370,0.022000,2.020000,0.601000,2.537000,0.197000,1.225000,0.508000,0.705000,3.295000,0.985000,0.984000,-0.031000,-0.031000,-0.031000
46.453,0.022000,2.020000,0.634000,2.435000,0.164000,1.160000,0.508000,0.608000,3.295000,0.888000,0.984000,-0.031000,-0.031000,0.095000
46.505,0.000000,2.292000,0.699000,2.469000,0.263000,1.128000,0.627000,0.640000,3.394000,0.888000,1.017000,-0.031000,0.000000,0.063000
46.559,0.000000,2.054000,0.634000,2.435000,0.222000,1.128000,0.541000,0.989000,3.262000,0.888000,1.017000,-0.031000,0.040000,-0.031000
46.610,-0.010000,2.122000,0.601000,2.537000,0.164000,1.225000,0.529000,0.673000,3.262000,0.888000,0.984000,-0.031000,0.102000,-0.031000
46.693,0.000000,2.020000,0.632000,2.469000,0.164000,1.128000,0.573000,0.608000,3.262000,0.888000,0.984000,0.061000,0.000000,0.063000
46.788,0.120000,2.224000,0.770000,2.435000,0.288000,1.160000,0.660000,0.608000,3.295000,0.888000,0.984000,0.000000,-0.031000,-0.031000
46.870,0.000000,2.020000,0.632000,2.435000,0.164000,1.193000,0.541000,0.989000,3.262000,0.888000,1.082000,-0.031000,0.071000,0.000000
46.911,0.022000,2.156000,0.634000,2.537000,0.230000,1.225000,0.508000,0.640000,3.262000,0.888000,1.017000,0.000000,0.031000,0.000000
46.996,0.022000,2.054000,0.634000,2.435000,0.230000,1.128000,0.529000,0.608000,3.262000,0.985000,0.984000,0.061000,0.000000,0.095000
47.087,0.153000,2.020000,0.699000,2.469000,0.230000,1.128000,0.562000,0.738000,3.262000,0.888000,0.984000,0.030000,-0.031000,-0.031000
47.087,0.055000,2.020000,0.632000,2.469000,0.164000,1.160000,0.541000,0.608000,3.394000,0.855000,1.082000,0.000000,0.071000,-0.031000
47.145,0.022000,2.088000,0.634000,2.469000,0.164000,1.160000,0.541000,0.738000,3.328000,0.855000,0.984000,-0.031000,-0.031000,0.000000
47.232,0.000000,2.020000,0.634000,2.435000,0.164000,1.128000,0.508000,0.705000,3.262000,0.953000,1.017000,0.030000,-0.031000,0.000000
47.286,0.120000,2.054000,0.634000,2.402000,0.197000,1.095000,0.508000,0.608000,3.262000,0.855000,0.984000,-0.062000,-0.031000,0.000000
47.345,0.000000,2.088000,0.601000,2.435000,0.197000,1.095000,0.660000,0.608000,3.394000,0.888000,1.049000,-0.062000,0.000000,-0.031000
47.389,0.000000,2.054000,0.567000,2.435000,0.164000,1.128000,0.541000,0.608000,3.295000,0.855000,0.951000,-0.031000,-0.031000,-0.031000
47.460,0.000000,2.020000,0.598000,2.469000,0.164000,1.291000,0.508000,0.705000,3.295000,0.953000,0.984000,-0.031000,-0.031000,-0.031000
47.515,0.022000,2.020000,0.598000,2.435000,0.164000,1.160000,0.508000,0.608000,3.262000,0.888000,0.984000,0.000000,0.000000,0.063000
47.589,-0.033000,2.054000,0.598000,2.435000,0.321000,1.095000,0.606000,0.640000,3.361000,0.888000,1.017000,-0.031000,0.031000,0.000000
47.646,0.022000,2.020000,0.601000,2.503000,0.197000,1.128000,0.541000,0.608000,3.295000,0.888000,0.984000,0.092000,0.071000,-0.031000
47.683,0.022000,2.054000,0.601000,2.537000,0.197000,1.225000,0.562000,0.673000,3.262000,0.920000,0.984000,-0.031000,-0.031000,-0.031000
47.746,0.022000,1.986000,0.634000,2.469000,0.197000,1.128000,0.541000,0.608000,3.295000,0.888000,0.984000,0.092000,-0.031000,0.063000
47.746,0.000000,2.020000,0.699000,2.469000,0.255000,1.160000,0.606000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,0.000000
47.831,0.000000,2.020000,0.632000,2.469000,0.197000,1.160000,0.508000,0.608000,3.262000,0.953000,1.114000,-0.031000,0.102000,0.032000
47.885,-0.010000,2.156000,0.601000,2.503000,0.230000,1.160000,0.508000,0.640000,3.262000,0.888000,1.017000,-0.031000,0.000000,0.000000
47.953,0.000000,2.020000,0.601000,2.435000,0.197000,1.160000,0.692000,0.608000,3.262000,1.018000,0.984000,0.061000,0.000000,0.095000
47.995,0.088000,2.020000,0.634000,2.435000,0.222000,1.095000,0.529000,0.575000,3.262000,0.888000,0.984000,-0.031000,-0.031000,0.000000
48.064,0.022000,2.054000,0.601000,2.435000,0.164000,1.160000,0.508000,0.608000,3.394000,0.855000,1.082000,0.000000,0.071000,0.000000
48.111,0.000000,2.054000,0.702000,2.503000,0.197000,1.160000,0.541000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,0.000000
48.191,0.055000,2.020000,0.736000,2.402000,0.197000,1.128000,0.508000,0.738000,3.262000,0.985000,1.017000,0.061000,-0.031000,0.032000
48.238,0.055000,2.088000,0.634000,2.435000,0.197000,1.128000,0.508000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
48.297,0.000000,2.054000,0.634000,2.503000,0.197000,1.160000,0.692000,0.738000,3.394000,0.920000,1.017000,-0.031000,0.000000,-0.031000
48.349,0.022000,2.020000,0.601000,2.435000,0.453000,1.128000,0.541000,0.608000,3.295000,0.888000,0.984000,-0.031000,-0.031000,-0.031000
48.432,0.022000,2.020000,0.871000,2.435000,0.164000,1.291000,0.508000,0.705000,3.295000,0.920000,1.049000,0.000000,-0.031000,0.000000
48.505,0.055000,2.258000,0.632000,2.435000,0.197000,1.193000,0.541000,0.608000,3.295000,0.855000,0.984000,-0.031000,0.000000,0.095000
48.559,0.022000,2.020000,0.598000,2.435000,0.288000,1.128000,0.606000,0.673000,3.361000,0.855000,1.017000,-0.031000,0.000000,-0.031000
48.592,0.022000,2.054000,0.632000,2.435000,0.230000,1.160000,0.541000,0.640000,3.262000,0.920000,0.984000,-0.031000,0.102000,-0.031000
48.756,0.055000,2.020000,0.634000,2.537000,0.197000,1.225000,0.562000,0.608000,3.361000,0.920000,1.017000,-0.031000,0.000000,-0.031000
48.792,0.022000,2.326000,0.598000,2.435000,0.197000,1.160000,0.573000,0.608000,3.295000,0.855000,0.984000,0.092000,-0.031000,0.063000
48.856,0.000000,2.088000,0.699000,2.435000,0.230000,1.160000,0.573000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,0.032000
48.930,0.000000,2.020000,0.598000,2.435000,0.197000,1.193000,0.508000,0.608000,3.262000,0.855000,1.114000,-0.062000,0.071000,0.000000
48.962,0.000000,2.121000,0.634000,2.469000,0.197000,1.160000,0.692000,0.608000,3.262000,0.888000,0.951000,-0.062000,0.000000,-0.031000
49.013,0.022000,2.020000,0.634000,2.402000,0.230000,1.160000,0.529000,0.575000,3.262000,0.985000,0.984000,0.061000,0.000000,0.095000
49.073,0.088000,2.020000,0.598000,2.435000,0.164000,1.128000,0.541000,0.608000,3.262000,0.855000,0.984000,0.000000,-0.031000,0.000000
49.157,0.022000,2.054000,0.598000,2.503000,0.164000,1.128000,0.541000,0.575000,3.394000,0.855000,1.082000,0.000000,0.071000,0.000000
49.196,0.000000,2.088000,0.770000,2.435000,0.164000,1.160000,0.508000,0.575000,3.262000,0.855000,0.984000,-0.031000,-0.031000,0.000000
49.260,0.055000,2.054000,0.668000,2.402000,0.197000,1.160000,0.508000,0.738000,3.262000,0.985000,0.984000,0.061000,0.000000,0.063000
49.319,0.022000,2.054000,0.601000,2.402000,0.197000,1.128000,0.541000,0.640000,3.295000,0.888000,0.984000,-0.031000,0.000000,-0.031000
49.372,0.022000,2.088000,0.601000,2.435000,0.164000,1.128000,0.627000,0.575000,3.361000,0.888000,1.017000,-0.031000,0.031000,0.000000
49.442,0.000000,2.054000,0.598000,2.435000,0.486000,1.128000,0.508000,0.608000,3.295000,0.888000,0.984000,0.000000,0.031000,-0.031000
49.492,0.120000,2.020000,0.601000,2.402000,0.197000,1.291000,0.508000,0.673000,3.295000,0.920000,0.984000,0.000000,-0.031000,0.000000
49.583,0.000000,2.054000,0.632000,2.402000,0.197000,1.128000,0.541000,0.640000,3.295000,0.855000,1.017000,-0.031000,-0.031000,0.095000
49.630,0.000000,2.020000,0.598000,2.503000,0.288000,1.128000,0.627000,0.608000,3.295000,0.888000,0.984000,-0.031000,0.000000,-0.031000
49.687,0.000000,2.054000,0.601000,2.402000,0.197000,1.160000,0.541000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.133000,0.000000
49.695,0.022000,2.020000,0.601000,2.537000,0.164000,1.225000,0.529000,0.673000,3.262000,0.888000,0.951000,-0.031000,-0.031000,-0.031000
49.729,0.022000,2.020000,0.598000,2.402000,0.230000,1.160000,0.573000,0.575000,3.295000,0.888000,0.984000,0.092000,0.000000,0.063000
49.801,0.022000,2.020000,0.702000,2.435000,0.197000,1.160000,0.541000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,0.032000
49.876,0.000000,2.054000,0.632000,2.435000,0.197000,1.225000,0.508000,0.608000,3.262000,0.888000,1.114000,-0.031000,0.071000,0.000000
49.918,0.000000,2.121000,0.601000,2.469000,0.197000,1.193000,0.508000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,0.000000
49.977,0.022000,2.088000,0.634000,2.402000,0.263000,1.128000,0.790000,0.608000,3.262000,1.018000,0.984000,0.061000,0.000000,0.063000
50.024,0.055000,2.020000,0.632000,2.435000,0.197000,1.160000,0.541000,0.575000,3.295000,0.855000,1.017000,0.000000,0.000000,-0.031000
50.100,0.022000,2.088000,0.634000,2.469000,0.164000,1.160000,0.508000,0.608000,3.394000,0.855000,1.082000,0.000000,0.040000,0.000000
50.157,-0.010000,2.054000,0.632000,2.402000,0.197000,1.160000,0.508000,0.608000,3.262000,0.888000,1.017000,0.000000,-0.031000,0.032000
50.231,0.088000,2.054000,0.668000,2.402000,0.197000,1.128000,0.508000,0.738000,3.262000,0.920000,1.017000,0.000000,0.000000,0.032000
50.309,0.022000,2.054000,0.668000,2.402000,0.197000,1.128000,0.541000,0.608000,3.295000,0.920000,1.017000,-0.031000,0.000000,0.000000
50.344,0.000000,2.121000,0.634000,2.435000,0.197000,1.128000,0.660000,0.608000,3.361000,0.888000,1.017000,-0.031000,0.000000,-0.031000
50.405,0.055000,2.054000,0.567000,2.435000,0.164000,1.160000,0.573000,0.640000,3.328000,0.920000,0.984000,0.000000,-0.031000,0.000000
50.458,0.120000,2.020000,0.634000,2.402000,0.197000,1.258000,0.508000,0.640000,3.295000,0.888000,1.180000,-0.031000,-0.031000,0.000000
50.519,0.000000,2.020000,0.632000,2.402000,0.197000,1.128000,0.529000,0.640000,3.328000,0.888000,1.017000,-0.031000,0.000000,0.126000
50.637,0.000000,2.054000,0.634000,2.435000,0.288000,1.128000,0.606000,0.640000,3.262000,0.888000,1.017000,-0.031000,0.000000,-0.031000
50.719,0.000000,2.054000,0.869000,2.435000,0.164000,1.193000,0.529000,0.673000,3.295000,0.920000,0.984000,-0.031000,0.133000,0.000000
50.773,0.055000,2.020000,0.634000,2.503000,0.453000,1.225000,0.529000,0.640000,3.295000,0.888000,0.984000,-0.031000,-0.031000,0.000000
50.819,0.022000,2.020000,0.668000,2.402000,0.230000,1.160000,0.573000,0.608000,3.328000,0.855000,0.984000,0.092000,0.000000,0.063000
50.896,0.000000,2.020000,0.702000,2.402000,0.197000,1.160000,0.573000,0.608000,3.262000,0.855000,0.984000,-0.031000,0.000000,0.063000
50.940,0.022000,2.054000,0.634000,2.469000,0.197000,1.225000,0.508000,0.640000,3.262000,0.888000,1.114000,-0.031000,0.071000,0.032000
50.999,0.022000,2.122000,0.668000,2.469000,0.197000,1.128000,0.508000,0.640000,3.520000,0.888000,0.984000,-0.031000,0.000000,0.000000
51.053,0.055000,2.020000,0.668000,2.435000,0.263000,1.128000,0.921000,0.640000,3.262000,1.018000,0.984000,0.061000,0.000000,0.063000
51.137,0.055000,2.020000,0.634000,2.603000,0.197000,1.160000,0.541000,0.575000,3.295000,0.855000,0.984000,-0.031000,0.000000,0.000000
51.188,0.022000,2.088000,0.634000,2.503000,0.197000,1.193000,0.508000,0.608000,3.394000,0.855000,1.049000,0.000000,0.040000,0.000000
51.237,0.022000,2.054000,0.632000,2.435000,0.197000,1.160000,0.508000,0.608000,3.262000,0.888000,1.017000,0.000000,0.000000,0.000000
51.314,0.088000,2.020000,0.668000,2.402000,0.197000,1.128000,0.921000,0.705000,3.262000,0.920000,1.017000,0.000000,0.000000,0.095000
51.358,0.000000,2.054000,0.601000,2.402000,0.197000,1.128000,0.541000,0.608000,3.295000,0.888000,1.017000,-0.062000,0.031000,0.000000
51.435,0.022000,2.088000,0.634000,2.435000,0.197000,1.128000,0.627000,0.608000,3.361000,0.888000,1.017000,0.000000,0.000000,0.000000
51.502,0.022000,2.020000,0.598000,2.435000,0.197000,1.160000,0.921000,0.640000,3.328000,0.953000,0.984000,0.000000,0.000000,0.000000
51.552,0.088000,2.020000,0.634000,2.402000,0.164000,1.291000,0.508000,0.640000,3.295000,0.855000,1.017000,-0.062000,-0.031000,0.032000
51.607,0.000000,2.020000,0.598000,2.402000,0.230000,1.128000,0.541000,0.673000,3.328000,0.888000,1.017000,-0.031000,0.031000,0.126000
51.607,0.000000,2.020000,0.632000,2.402000,0.255000,1.128000,0.573000,0.738000,3.328000,0.888000,0.984000,-0.031000,0.000000,-0.031000
51.660,0.000000,2.020000,0.567000,2.435000,0.164000,1.160000,0.529000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.102000,0.000000
51.714,0.000000,1.986000,0.567000,2.503000,0.197000,1.193000,0.541000,0.575000,3.262000,0.855000,0.984000,0.000000,0.000000,-0.031000
51.786,0.055000,1.986000,0.598000,2.435000,0.255000,1.160000,0.606000,0.608000,3.295000,0.855000,0.984000,0.092000,-0.031000,0.095000
51.890,0.000000,2.292000,0.702000,2.402000,0.197000,1.160000,0.508000,0.608000,3.262000,0.888000,1.017000,-0.031000,-0.031000,0.000000
51.897,0.000000,2.054000,0.567000,2.435000,0.230000,1.193000,0.508000,0.608000,3.262000,0.888000,1.114000,-0.031000,0.102000,0.000000
52.004,0.022000,2.088000,0.598000,2.402000,0.197000,1.095000,0.508000,0.575000,3.262000,0.888000,0.984000,-0.031000,0.031000,0.000000
52.029,0.055000,2.360000,0.598000,2.402000,0.288000,1.095000,0.529000,0.575000,3.262000,1.018000,0.951000,0.061000,-0.031000,0.063000
52.092,0.055000,1.986000,0.598000,2.402000,0.197000,1.128000,0.508000,0.901000,3.295000,0.855000,0.984000,-0.031000,0.031000,-0.031000
52.137,0.000000,2.088000,0.567000,2.469000,0.197000,1.356000,0.508000,0.575000,3.394000,0.855000,1.082000,-0.031000,0.071000,0.000000
52.234,0.000000,1.986000,0.601000,2.402000,0.197000,1.128000,0.508000,0.608000,3.262000,0.888000,1.017000,0.000000,-0.031000,0.000000
52.257,0.088000,2.020000,0.632000,2.402000,0.197000,1.095000,0.508000,0.673000,3.262000,0.953000,0.984000,-0.031000,0.000000,0.000000
52.337,0.022000,2.054000,0.601000,2.435000,0.197000,1.095000,0.541000,0.608000,3.295000,0.888000,1.049000,0.000000,0.000000,-0.031000
52.388,0.055000,2.121000,0.601000,2.469000,0.197000,1.128000,0.660000,0.608000,3.361000,0.855000,1.049000,-0.031000,0.031000,0.000000
52.446,0.000000,2.020000,0.567000,2.368000,0.164000,1.160000,0.888000,0.640000,3.295000,0.920000,0.984000,-0.031000,-0.031000,0.000000
52.582,0.088000,2.020000,0.601000,2.402000,0.230000,1.291000,0.508000,0.608000,3.262000,0.855000,0.984000,0.000000,-0.031000,0.000000
52.645,0.000000,2.360000,0.567000,2.402000,0.230000,1.095000,0.573000,0.608000,3.361000,0.888000,1.017000,-0.031000,0.000000,0.095000
52.680,0.022000,2.020000,0.601000,2.402000,0.288000,1.095000,0.606000,0.608000,3.328000,0.888000,0.984000,-0.031000,0.000000,0.000000
52.728,0.022000,2.020000,0.601000,2.435000,0.197000,1.160000,0.529000,0.673000,3.262000,0.888000,0.984000,-0.031000,0.102000,0.000000
52.815,0.055000,2.020000,0.601000,2.469000,0.197000,1.160000,0.541000,0.608000,3.295000,0.855000,0.984000,0.000000,-0.031000,0.000000
52.886,0.022000,2.020000,0.632000,2.738000,0.230000,1.128000,0.606000,0.608000,3.295000,0.888000,0.984000,0.092000,0.000000,0.063000
52.935,0.000000,2.258000,0.668000,2.402000,0.222000,1.128000,0.573000,0.608000,3.328000,0.888000,1.017000,-0.031000,0.000000,0.032000
53.005,0.022000,2.088000,0.598000,2.469000,0.230000,1.225000,0.508000,0.836000,3.262000,0.855000,1.114000,-0.062000,0.102000,-0.031000
53.039,0.000000,2.122000,0.598000,2.435000,0.197000,1.160000,0.508000,0.608000,3.295000,0.888000,0.984000,-0.031000,0.031000,0.032000
53.113,0.055000,2.020000,0.632000,2.402000,0.263000,1.128000,0.541000,0.575000,3.262000,0.985000,0.984000,0.061000,-0.031000,0.032000
53.187,0.022000,2.020000,0.634000,2.402000,0.197000,1.128000,0.541000,0.608000,3.295000,0.855000,0.984000,0.000000,0.031000,0.000000
53.220,0.000000,2.088000,0.598000,2.503000,0.164000,1.160000,0.508000,0.608000,3.394000,0.855000,1.049000,-0.031000,0.031000,0.000000
53.291,0.000000,2.020000,0.634000,2.435000,0.197000,1.095000,0.541000,0.608000,3.262000,0.888000,1.017000,0.000000,-0.031000,0.000000
53.342,0.088000,2.054000,0.702000,2.368000,0.230000,1.128000,0.508000,0.673000,3.262000,0.888000,0.984000,-0.031000,0.000000,0.000000
53.405,0.022000,2.088000,0.598000,2.435000,0.197000,1.095000,0.541000,0.608000,3.295000,0.888000,1.017000,-0.031000,0.031000,-0.031000
53.477,0.022000,2.121000,0.601000,2.402000,0.164000,1.128000,0.627000,0.608000,3.328000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
53.534,0.000000,2.020000,0.601000,2.402000,0.164000,1.160000,0.508000,0.640000,3.295000,0.920000,0.984000,0.000000,-0.031000,0.000000
53.538,0.088000,2.054000,0.634000,2.402000,0.164000,1.225000,0.529000,0.640000,3.262000,0.855000,0.984000,-0.031000,-0.031000,0.000000
53.578,0.000000,2.054000,0.632000,2.402000,0.230000,1.128000,0.573000,0.640000,3.361000,0.855000,1.017000,-0.031000,-0.031000,-0.031000
53.637,0.000000,2.054000,0.634000,2.402000,0.255000,1.095000,0.573000,0.608000,3.262000,1.083000,1.017000,-0.031000,0.000000,-0.031000
53.693,0.022000,2.020000,0.634000,2.469000,0.197000,1.160000,0.562000,0.673000,3.262000,0.888000,0.951000,-0.031000,0.102000,0.000000
53.759,0.022000,2.054000,0.634000,2.469000,0.197000,1.128000,0.562000,0.608000,3.295000,0.888000,0.984000,0.000000,0.000000,0.000000
53.821,0.000000,2.054000,0.668000,2.435000,0.230000,1.160000,0.606000,0.575000,3.295000,0.855000,0.984000,0.092000,-0.031000,0.063000
53.892,0.000000,2.020000,0.632000,2.368000,0.131000,1.128000,0.573000,0.608000,3.262000,0.855000,0.984000,-0.031000,0.000000,-0.031000
53.940,-0.033000,2.088000,0.567000,2.469000,0.197000,1.193000,0.508000,0.608000,3.262000,0.855000,1.082000,-0.031000,0.071000,-0.031000
53.999,-0.033000,2.122000,0.634000,2.402000,0.420000,1.095000,0.541000,0.575000,3.262000,0.888000,0.951000,0.000000,0.000000,0.000000
54.076,0.055000,2.020000,0.632000,2.435000,0.255000,1.095000,0.529000,0.575000,3.262000,0.985000,0.984000,0.030000,-0.031000,0.000000
54.132,0.000000,2.020000,0.632000,2.402000,0.164000,1.095000,0.508000,0.608000,3.295000,0.855000,0.984000,0.000000,0.031000,-0.031000
54.180,0.000000,2.156000,0.634000,2.469000,0.164000,1.540000,0.541000,0.575000,3.394000,0.855000,1.017000,-0.062000,0.000000,0.000000
54.243,-0.033000,2.088000,0.598000,2.402000,0.486000,1.160000,0.508000,0.640000,3.262000,0.888000,0.984000,0.000000,-0.031000,0.000000
54.322,0.120000,2.054000,0.666000,2.368000,0.197000,1.095000,0.508000,0.673000,3.262000,0.888000,0.984000,0.000000,0.000000,-0.031000
54.428,0.000000,2.088000,0.567000,2.402000,0.164000,1.095000,0.606000,0.575000,3.295000,0.888000,1.049000,-0.062000,0.000000,-0.031000
54.491,-0.033000,2.156000,0.601000,2.469000,0.164000,1.095000,0.660000,0.608000,3.295000,0.855000,1.017000,-0.031000,0.000000,-0.031000
54.542,-0.033000,2.020000,0.567000,2.368000,0.164000,1.160000,0.508000,0.640000,3.295000,0.920000,0.984000,-0.031000,-0.031000,-0.031000
54.604,0.055000,2.020000,0.598000,2.368000,0.164000,1.193000,0.508000,0.608000,3.262000,0.822000,1.212000,0.030000,-0.031000,0.000000
54.699,-0.033000,2.054000,0.567000,2.435000,0.230000,1.095000,0.606000,0.640000,3.328000,0.855000,1.017000,-0.062000,0.000000,-0.031000
54.734,-0.033000,2.360000,0.634000,2.402000,0.255000,1.095000,0.541000,0.608000,3.262000,0.855000,0.951000,-0.062000,0.000000,-0.031000
54.808,-0.033000,2.054000,0.567000,2.469000,0.164000,1.160000,0.529000,0.705000,3.262000,0.888000,0.951000,-0.031000,-0.031000,-0.031000
54.838,-0.033000,2.020000,0.567000,2.435000,0.164000,1.095000,0.508000,0.575000,3.328000,0.855000,0.951000,0.000000,-0.031000,0.000000
54.924,0.000000,2.054000,0.699000,2.435000,0.263000,1.160000,0.627000,0.608000,3.295000,0.855000,0.984000,-0.062000,0.000000,0.063000
54.968,-0.033000,2.020000,0.601000,2.368000,0.164000,1.095000,0.508000,0.608000,3.262000,0.888000,1.017000,-0.031000,0.031000,0.000000
55.055,0.000000,2.156000,0.598000,2.503000,0.197000,1.193000,0.508000,0.608000,3.262000,0.888000,0.984000,-0.062000,0.040000,-0.031000
